ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnsver,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer
11,Module 5. Giải quyết vấn đề,5,1,"Khi bạn nhấp vào nút ""Lưu"" nhưng tệp không được lưu, đây là biểu hiện của dấu hiệu lỗi phần mềm nào?",Vì nó là phương tiện giao tiếp duy nhất,Tìm lỗi trong chương trình đã viết.,Khả năng tạo ra nội dung đa phương tiện.,Sai chức năng (Incorrect Functionality),D,Sai chức năng (Incorrect Functionality)
12,Module 5. Giải quyết vấn đề,5,1,Lỗi phần cứng (hardware errors) xuất phát từ đâu?,Cung cấp kiến thức nền tảng về bản quyền số.,Những yếu tố vật lý hoặc sự hư hỏng của thiết bị,Không bao giờ gửi thông tin nhạy cảm qua internet,Phản hồi ngay lập tức với một thông điệp tương tự,B,Những yếu tố vật lý hoặc sự hư hỏng của thiết bị
13,Module 5. Giải quyết vấn đề,5,1,"Khi biểu tượng Wi-Fi trên máy tính hiển thị dấu ""X đỏ"", đây là biểu hiện của lỗi nào?",Tốc độ mạng chậm,"Tín hiệu yếu, chập chờn",Mất kết nối hoàn toàn,Lỗi card đồ họa,C,Mất kết nối hoàn toàn
14,Module 5. Giải quyết vấn đề,5,1,Đâu là một trong những nguyên nhân phổ biến gây ra lỗi kết nối Wi-Fi?,Cung cấp kiến thức về bản quyền và giấy phép.,Driver của card mạng bị lỗi hoặc chưa cập nhật,"Adobe Photoshop, Illustrator, Premiere Pro.",Mức độ bảo mật thấp hơn so với thuật toán băm.,B,Driver của card mạng bị lỗi hoặc chưa cập nhật
15,Module 5. Giải quyết vấn đề,5,1,"Triệu chứng máy khởi động chậm bất thường, file bị lỗi hoặc có tiếng kêu lạ là dấu hiệu của lỗi phần cứng nào?",site:pdf digital literacy,Dữ liệu có khối lượng lớn,Tăng chi phí sản xuất nội dung,Lỗi ổ cứng (Hard Disk Errors),D,Lỗi ổ cứng (Hard Disk Errors)
16,Module 5. Giải quyết vấn đề,5,1,"Khi máy tính đột ngột khởi động lại hoặc ứng dụng hay bị treo, đây có thể là triệu chứng của lỗi gì?",Lỗi ổ cứng,Lỗi bộ nhớ RAM,Lỗi card đồ họa,Lỗi kết nối Wi-Fi,B,Lỗi bộ nhớ RAM
17,Module 5. Giải quyết vấn đề,5,1,Bước kiểm tra đầu tiên và đơn giản nhất khi gặp sự cố Wi-Fi là gì?,Được sử dụng thay thế hoàn toàn cho ngôn từ,Quan sát biểu tượng mạng và trạng thái kết nối,Chỉ thực hiện các giao dịch nhạy cảm ở nhà.,Tăng giá điện từ các nguồn năng lượng hóa thạch.,B,Quan sát biểu tượng mạng và trạng thái kết nối
18,Module 5. Giải quyết vấn đề,5,1,"Thao tác nào được mô tả là đơn giản nhưng hiệu quả, có thể khắc phục nhiều lỗi kết nối Wi-Fi?",Giảm thiểu nhu cầu về năng lực số của nhân viên.,"Tắt nguồn router/modem, đợi 30 giây rồi bật lại",Gõ bàn phím máy tính quá nhiều gây mỏi cơ cổ.,Không bao giờ gửi thông tin nhạy cảm qua internet,B,"Tắt nguồn router/modem, đợi 30 giây rồi bật lại"
19,Module 5. Giải quyết vấn đề,5,1,"Nếu không kết nối được Wi-Fi sau khi cài đặt lại Windows, nguyên nhân phổ biến là gì và bạn cần làm gì?",Luôn bật chế độ đồng bộ hóa tự động cho tất cả các ứng dụng.,Ảnh hưởng đến danh tiếng và uy tín cá nhân trong đời thực,"Do driver card mạng lỗi thời, cần cập nhật hoặc cài đặt lại",Sử dụng nhiều biệt ngữ chuyên môn để thể hiện sự hiểu biết,C,"Do driver card mạng lỗi thời, cần cập nhật hoặc cài đặt lại"
20,Module 5. Giải quyết vấn đề,5,1,Lệnh nào trong Command Prompt (CMD) được dùng để kiểm tra khả năng kết nối Internet tới một máy chủ cụ thể (ví dụ của Google)?,ipconfig /all,tracert 8.8.8.8,netstat -a,ping 8.8.8.8,D,ping 8.8.8.8
21,Module 5. Giải quyết vấn đề,5,2,Công cụ nào tích hợp sẵn trên Windows giúp ghi lại và xem các sự kiện (logs) liên quan đến lỗi phần cứng và hệ thống?,Device Manager,Task Manager,Event Viewer,Command Prompt,C,Event Viewer
22,Module 5. Giải quyết vấn đề,5,2,Phần mềm bên thứ ba nào được dùng để kiểm tra tình trạng sức khỏe ổ cứng (S.M.A.R.T)?,MemTest86,HWMonitor,CrystalDiskInfo,Giảm sự sáng tạo,C,CrystalDiskInfo
23,Module 5. Giải quyết vấn đề,5,2,"Theo tài liệu, việc ngày giờ trên máy tính không khớp với thực tế có thể gây ra lỗi gì?","Sản phẩm (Products), Con người (People), Chính sách (Policies).","Lỗi chứng chỉ số, khiến trình duyệt web hoặc email không hoạt động",Các thiết bị số có khả năng kết nối với nhau qua mạng internet.,Các quy định pháp lý quá nghiêm ngặt gây khó khăn cho doanh nghiệp.,B,"Lỗi chứng chỉ số, khiến trình duyệt web hoặc email không hoạt động"
24,Module 5. Giải quyết vấn đề,5,2,"Khi một phần mềm yêu cầu cài thêm .NET Framework hoặc Visual C++ Runtime mà máy tính chưa có, đây là lỗi thuộc loại nào?",Vì câu trả lời cũ hơn thường chính xác hơn,Thiếu thành phần phụ trợ (dependencies),Phiên bản phần mềm không tương thích,"Tăng cân, béo phì và các bệnh về tim mạch.",B,Thiếu thành phần phụ trợ (dependencies)
25,Module 5. Giải quyết vấn đề,5,2,"Trên hệ điều hành Windows, công cụ nào được dùng để lưu lại và xem các lỗi của hệ thống và ứng dụng dưới dạng nhật ký (log)?",Task Manager,Control Panel,Event Viewer,Windows Explorer,C,Event Viewer
26,Module 5. Giải quyết vấn đề,5,2,Ứng dụng tương tự Event Viewer trên hệ điều hành macOS có tên là gì?,Finder,Notepad,Terminal,Console,D,Console
27,Module 5. Giải quyết vấn đề,5,2,Một thông báo lỗi thường bao gồm ba thành phần quan trọng nào?,"Tên người dùng, Mật khẩu, Thời gian","Mã lỗi, Thông điệp lỗi, Chi tiết kỹ thuật","Tên ứng dụng, Phiên bản, Nhà sản xuất","Lỗi phần cứng, Lỗi phần mềm, Lỗi mạng",B,"Mã lỗi, Thông điệp lỗi, Chi tiết kỹ thuật"
28,Module 5. Giải quyết vấn đề,5,2,"Khi gặp thông báo lỗi “DNS server not responding"", người dùng nên kiểm tra cài đặt nào đầu tiên?",Cài đặt ngày giờ hệ thống,"Laravel, Django, Ruby on Rails.",Có quá nhiều công cụ chia sẻ,Cài đặt mạng (Network Settings),D,Cài đặt mạng (Network Settings)
29,Module 5. Giải quyết vấn đề,5,2,"Thông báo lỗi ""Access denied"" khi mở một thư mục thường liên quan đến vấn đề cài đặt nào?",Dạy sinh viên cách đăng ký bản quyền cho sản phẩm số.,Tranh luận triệt để nếu không cùng quan điểm với mình,Người dùng không đủ quyền ghi dữ liệu (quyền truy cập),Các bài đăng và bình luận tương tác trên mạng xã hội,C,Người dùng không đủ quyền ghi dữ liệu (quyền truy cập)
30,Module 5. Giải quyết vấn đề,5,2,"Theo quy trình khoanh vùng hiệu quả 5 bước, sau khi ""Xác định triệu chứng cụ thể"", bước tiếp theo là gì?",Đọc thông báo lỗi chi tiết,Kiểm tra cài đặt liên quan,Hình thức trình bày bài viết,Đưa ra nhận định nguyên nhân,B,Kiểm tra cài đặt liên quan
31,Module 5. Giải quyết vấn đề,5,2,"Công cụ nào trên Windows giúp kiểm tra các tiến trình đang chiếm nhiều tài nguyên và đóng các ứng dụng bị ""treo""?",Event Viewer,msconfig,Task Manager,System Restore,C,Task Manager
32,Module 5. Giải quyết vấn đề,5,2,Chế độ khởi động nào giúp xác định lỗi do phần mềm hệ thống hay do phần mềm của bên thứ ba gây ra?,Hibernate Mode,Normal Mode,Sleep Mode,Safe Mode,D,Safe Mode
33,Module 5. Giải quyết vấn đề,5,2,"Trong tình huống trình duyệt không truy cập được trang web, lệnh ping 8.8.8.8 giúp xác định điều gì?",Sao chép góp ý của người khác,Lỗi ở tầng DNS hay mạng vật lý,Lỗi do thiếu driver card đồ họa,Thông tin chính xác tuyệt đối,B,Lỗi ở tầng DNS hay mạng vật lý
34,Module 5. Giải quyết vấn đề,5,2,"Theo tài liệu, nguồn thông tin nào được xem là đáng tin cậy nhất khi tìm hiểu về một phần mềm?",Sử dụng chế độ màn hình xám để giảm sự hấp dẫn.,"Có, mọi thứ miễn phí xem đều có thể sử dụng.",Trang web chính thức của nhà phát triển phần mềm,Giảm thiểu nhu cầu về năng lực số của nhân viên.,C,Trang web chính thức của nhà phát triển phần mềm
35,Module 5. Giải quyết vấn đề,5,2,"Nền tảng nào được mô tả là nơi người học có thể đọc thảo luận, đặt câu hỏi và nhận hướng dẫn từ cộng đồng chuyên gia?",Coursera,Tra cứu hình ảnh,Stack Overflow,TechCrunch,C,Stack Overflow
36,Module 5. Giải quyết vấn đề,5,2,"Khi tìm kiếm tài liệu, tại sao nên ưu tiên dùng từ khóa tiếng Anh?",Tham gia vào các nhóm để công kích những người có ý kiến trái chiều.,Để mở rộng phạm vi tài liệu và tiếp cận nguồn thông tin phong phú hơn,Trồng được các loại cây trồng mới không phù hợp với điều kiện địa phương.,Gửi ngay một email xin lỗi đến tất cả mọi người trong danh sách liên lạc,B,Để mở rộng phạm vi tài liệu và tiếp cận nguồn thông tin phong phú hơn
37,Module 5. Giải quyết vấn đề,5,2,Toán tử tìm kiếm site: được sử dụng để làm gì?,Để tìm một loại tệp cụ thể (ví dụ: pdf),Để tìm kiếm một cụm từ chính xác,Để tìm kiếm trong một trang web cụ thể,Quyền sử dụng miễn phí mọi phần mềm,C,Để tìm kiếm trong một trang web cụ thể
38,Module 5. Giải quyết vấn đề,5,2,"Để tìm kiếm một file có định dạng PDF về chủ đề ""digital literacy"", cú pháp tìm kiếm nào là đúng?",Đăng ngay một câu hỏi của mình,digital literacy AND pdf,filetype:pdf digital literacy,site:pdf digital literacy,C,filetype:pdf digital literacy
39,Module 5. Giải quyết vấn đề,5,3,"Khi tìm kiếm video hướng dẫn trên YouTube, bộ lọc nào nên được sử dụng để ưu tiên nội dung mới?",Tài liệu phải có nhiều thuật ngữ khó hiểu,Phê bình thô tục qua hệ thống phản hồi,Xu hướng đang thịnh hành trên mạng xã hội,Lọc theo thời gian (ví dụ: tháng gần nhất),D,Lọc theo thời gian (ví dụ: tháng gần nhất)
40,Module 5. Giải quyết vấn đề,5,3,"Khi truy cập một kho mã nguồn trên GitHub, bạn nên kiểm tra phần nào đầu tiên để có hướng dẫn tổng quan?","Phần ""Issues"" (Vấn đề)","Phần ""README.md""",Loại giấy phép.,"Phần ""Code"" (Mã nguồn)",B,"Phần ""README.md"""
41,Module 5. Giải quyết vấn đề,5,3,"Trước khi tìm kiếm tài liệu, bước đầu tiên và quan trọng nhất là gì?",Xác định rõ mục tiêu và nhu cầu học tập của bản thân,Tìm kiếm ngay lập tức với từ khóa đầu tiên nghĩ ra,Dữ liệu được chuyển đổi thành dạng số hóa (0 và 1).,Sử dụng danh tính ẩn danh để công kích người khác,A,Xác định rõ mục tiêu và nhu cầu học tập của bản thân
42,Module 5. Giải quyết vấn đề,5,3,Một trong những tiêu chí quan trọng để đánh giá một tài liệu trực tuyến có đáng tin cậy hay không là gì?,"Sản phẩm (Products), Con người (People), Chính sách (Policies).",Tính cập nhật (được viết hoặc cập nhật trong vòng 1-2 năm gần đây),Tạo ra một hệ thống tự động hóa hoàn toàn các quy trình sản xuất.,"Mật mã học cần khóa để giải mã, trong khi steganography không cần.",B,Tính cập nhật (được viết hoặc cập nhật trong vòng 1-2 năm gần đây)
43,Module 5. Giải quyết vấn đề,5,3,"Trong tình huống thực hành, để tìm tài liệu chính thức về lỗi Wi-Fi trên Windows 11, từ khóa nào được đề xuất?",Chỉnh sửa bài đăng một chút để thông tin bớt sai lệch.,Chia sẻ mật khẩu tài khoản với bạn bè và gia đình.,"""Windows 11 cannot connect to WiFi site:microsoft.com""",Tín hiệu giữa chìa khóa và xe ô tô không được mã hóa.,C,"""Windows 11 cannot connect to WiFi site:microsoft.com"""
44,Module 5. Giải quyết vấn đề,5,3,"Kỹ năng nào được nhấn mạnh là ""chìa khóa của tự học trong thời đại số""?",Một loại thuế áp dụng cho các sản phẩm sáng tạo.,Chuyển tiếp email cho đồng nghiệp để hỏi ý kiến,Mức độ bảo mật thấp hơn so với thuật toán băm.,Kỹ năng tìm kiếm và đánh giá tài liệu trực tuyến,D,Kỹ năng tìm kiếm và đánh giá tài liệu trực tuyến
45,Module 5. Giải quyết vấn đề,5,3,"Theo tài liệu, việc học theo tài liệu công nghệ lỗi thời hoặc sai lệch có thể dẫn đến hệ quả nào?",Cải thiện tư duy phản biện,Tiết kiệm thời gian học tập,"Gây lỗi hệ thống, hỏng dữ liệu",Lan tỏa các giá trị tích cực,C,"Gây lỗi hệ thống, hỏng dữ liệu"
46,Module 5. Giải quyết vấn đề,5,3,Đâu là một trong những tiêu chí để đánh giá một nguồn tài liệu có uy tín hay không?,Cung cấp bảo hành dài hạn cho tất cả các sản phẩm.,Thiếu các chương trình thu gom và tái chế hiệu quả.,Tác giả/tổ chức phát hành rõ ràng và có chuyên môn,Đọc các bình luận tiêu cực về bản thân trên mạng.,C,Tác giả/tổ chức phát hành rõ ràng và có chuyên môn
47,Module 5. Giải quyết vấn đề,5,3,"""Tính cập nhật"" của một tài liệu công nghệ được xem là tốt khi nào?",Các bài đăng trên diễn đàn không có lượt bình chọn,Được viết hoặc chỉnh sửa trong vòng 1-2 năm gần nhất,Việc giấu kín phát minh máy ảnh số của chính họ.,Tạo ra cảm giác tin cậy và quen thuộc với nạn nhân.,B,Được viết hoặc chỉnh sửa trong vòng 1-2 năm gần nhất
48,Module 5. Giải quyết vấn đề,5,3,Nguồn tài liệu nào sau đây được khuyến khích ưu tiên hàng đầu khi học công nghệ?,Cho phép nhiều người cùng chỉnh sửa trực tiếp mà không cần trao đổi,Cung cấp hướng dẫn sửa chữa chi tiết cho tất cả các loại thiết bị.,Trang web chính thức của nhà phát triển (ví dụ: docs.microsoft.com),Các kim loại quý hiếm mà các quốc gia tranh giành quyền sở hữu.,C,Trang web chính thức của nhà phát triển (ví dụ: docs.microsoft.com)
49,Module 5. Giải quyết vấn đề,5,3,"Các nền tảng học tập như Coursera, edX, Khan Academy được coi là đáng tin cậy vì sao?","Xác thực (Authentication), Ủy quyền (Authorization), Ghi nhận (Accounting).","Vì tài liệu có kiểm định, có đội ngũ học thuật hoặc tổ chức chịu trách nhiệm",Cảnh cáo và gửi thông báo yêu cầu kỷ luật về địa phương hoặc cơ quan chủ quản,Việc sử dụng các ứng dụng y tế trên điện thoại thông minh để theo dõi sức khỏe.,B,"Vì tài liệu có kiểm định, có đội ngũ học thuật hoặc tổ chức chịu trách nhiệm"
50,Module 5. Giải quyết vấn đề,5,3,Đâu là một ví dụ về nguồn tài liệu KHÔNG đáng tin cậy?,Cho phép nhiều người cùng chỉnh sửa trực tiếp mà không cần trao đổi,Mã hóa toàn bộ dữ liệu trên ổ cứng để bảo vệ khỏi truy cập trái phép.,"Blog không có thông tin tác giả, viết từ năm 2017, chứa nhiều quảng cáo",Chúng là hai khái niệm hoàn toàn độc lập và không liên quan đến nhau.,C,"Blog không có thông tin tác giả, viết từ năm 2017, chứa nhiều quảng cáo"
51,Module 5. Giải quyết vấn đề,5,3,"Khi gặp một video hướng dẫn chưa rõ độ tin cậy, bạn nên làm gì để kiểm tra?",Để có thể tự sửa chữa máy tính khi gặp sự cố.,Xem bình luận để kiểm tra phản hồi về lỗi sai,Tin tưởng ngay nếu video có hình ảnh đẹp,Năng lực phân tích dữ liệu thời gian thực.,B,Xem bình luận để kiểm tra phản hồi về lỗi sai
52,Module 5. Giải quyết vấn đề,5,3,"Trong tình huống thực hành, tại sao nên chọn Video B (từ kênh ""Programming with Mosh"", đăng 3 tháng trước) thay vì Video A (kênh không rõ tên, đăng 3 năm trước)?",Tránh xa các cuộc tranh luận về công nghệ trên mạng xã hội.,Giả danh một nhân vật có quyền uy để ra lệnh cho nạn nhân.,"Vì Video B có nội dung mới, kênh uy tín và phản hồi tích cực","VR là một công nghệ cũ, trong khi AR là một công nghệ mới.",C,"Vì Video B có nội dung mới, kênh uy tín và phản hồi tích cực"
53,Module 5. Giải quyết vấn đề,5,3,Một trong những mẹo lựa chọn nhanh để học đúng hướng là gì?,Một cách để quảng cáo cho nguồn gốc tác phẩm,Luôn kiểm tra tác giả và thời gian cập nhật,Chỉ học từ các tài liệu có nhiều lỗi chính tả,Khả năng tự động hóa việc mua sắm trực tuyến.,B,Luôn kiểm tra tác giả và thời gian cập nhật
54,Module 5. Giải quyết vấn đề,5,3,Google Scholar được đề cập là nguồn tài liệu phù hợp cho loại nội dung nào?,Hướng dẫn cài đặt phần mềm cơ bản,Dễ dàng thu thập thông tin từ nhiều người,"Nội dung nâng cao, phân tích chuyên sâu",Để xem có bao nhiêu người đã đọc văn bản,C,"Nội dung nâng cao, phân tích chuyên sâu"
55,Module 5. Giải quyết vấn đề,5,3,Việc một tài liệu có trích dẫn hoặc liên kết tham khảo đi kèm cho thấy điều gì?,Yêu cầu một lượng lớn nước để làm mát các máy chủ.,Người viết không chỉ chia sẻ cảm tính mà có căn cứ,"Lọc dùng để tính toán, còn Sắp xếp dùng để định dạng",Tạo ra phần mềm có khả năng lập trình tự động.,B,Người viết không chỉ chia sẻ cảm tính mà có căn cứ
56,Module 5. Giải quyết vấn đề,5,3,"Theo tài liệu, nguồn nào cung cấp nền tảng lý thuyết chắc chắn và giúp hiểu bản chất vấn đề?",Blog cá nhân,Diễn đàn công nghệ,Tài liệu học thuật,Gửi thông tin phản ánh,C,Tài liệu học thuật
57,Module 5. Giải quyết vấn đề,5,3,Đâu là một đặc điểm của tài liệu học thuật?,Các kim loại khó khai thác và đòi hỏi công nghệ cao.,Chỉ mua các thiết bị từ các thương hiệu lớn và uy tín.,"Thường được xuất bản bởi trường đại học, viện nghiên cứu",Mã hóa toàn bộ nội dung của tin nhắn để đảm bảo tính bí mật.,C,"Thường được xuất bản bởi trường đại học, viện nghiên cứu"
58,Module 5. Giải quyết vấn đề,5,3,Nền tảng nào được mô tả là chuyên về lĩnh vực khoa học máy tính?,Facebook Search.,Google Scholar,ACM Digital Library,ScienceDirect,C,ACM Digital Library
59,Module 5. Giải quyết vấn đề,5,3,"Khi tìm kiếm trên Google Scholar, bạn nên đọc phần nào của một bài báo trước tiên để hiểu tổng quan?",Method (Phương pháp),Results (Kết quả),Abstract (Tóm tắt),Tìm kiếm cảm hứng,C,Abstract (Tóm tắt)
60,Module 5. Giải quyết vấn đề,5,4,"Tính năng nào trên Google Scholar giúp người dùng tìm các bài viết có trích dẫn một bài báo cụ thể, rất hữu ích để mở rộng việc đọc?",Tính năng xác thực bằng vân tay (Touch ID).,Tối ưu hóa không gian trưng bày sản phẩm.,"Nút ""Cited by..."" (Được trích dẫn bởi...)",Phân tích tín hiệu điện toán đám mây.,C,"Nút ""Cited by..."" (Được trích dẫn bởi...)"
61,Module 5. Giải quyết vấn đề,5,4,"Diễn đàn nào được xem là ""số 1 về hỏi đáp lập trình""?",Tên tác giả/nguồn.,Tần suất xuất hiện,GitHub Discussions,Stack Overflow,D,Stack Overflow
62,Module 5. Giải quyết vấn đề,5,4,"Trước khi đặt một câu hỏi trên diễn đàn, bạn nên làm gì đầu tiên?",Viết ngay một tiêu đề thật dài,Tìm kiếm các câu hỏi tương tự đã có,Đăng câu hỏi trên nhiều diễn đàn cùng lúc,Thuê chuyên gia công nghệ nước ngoài.,B,Tìm kiếm các câu hỏi tương tự đã có
63,Module 5. Giải quyết vấn đề,5,4,"Khi đặt câu hỏi trên diễn đàn, bạn cần cung cấp những thông tin gì để tăng khả năng nhận được câu trả lời chính xác?",Các kim loại quý hiếm mà các quốc gia tranh giành quyền sở hữu.,"Mô tả chi tiết vấn đề, bạn đã làm gì, lỗi là gì và đã thử cách nào",Các trang web khác nhau có yêu cầu về độ phức tạp mật khẩu khác nhau.,Chỉ những cá nhân được chấp thuận mới có thể truy cập thông tin.,B,"Mô tả chi tiết vấn đề, bạn đã làm gì, lỗi là gì và đã thử cách nào"
64,Module 5. Giải quyết vấn đề,5,4,"Trên Stack Overflow, câu trả lời nào nên được ưu tiên xem xét?",Làm cho quy trình trở nên phức tạp và tốn thời gian hơn.,Cố gắng làm cho họ vui lên bằng những câu chuyện hài hước.,Thay thế hoàn toàn việc giao tiếp giữa các thành viên,"Câu trả lời có vote cao hoặc được gắn ""Accepted Answer""",D,"Câu trả lời có vote cao hoặc được gắn ""Accepted Answer"""
65,Module 5. Giải quyết vấn đề,5,4,Tại sao cần kiểm tra ngày đăng của một câu trả lời trên diễn đàn công nghệ?,"Có minh bạch, có hiệu quả, có tham nhũng thấp, có dịch vụ công.","Vì công nghệ thay đổi nhanh, câu trả lời cũ có thể đã lỗi thời",Cố gắng làm cho họ vui lên bằng những câu chuyện hài hước.,Các hệ thống hiện đại không cho phép sử dụng mật khẩu yếu.,B,"Vì công nghệ thay đổi nhanh, câu trả lời cũ có thể đã lỗi thời"
66,Module 5. Giải quyết vấn đề,5,4,"Trong tình huống thực hành, khi tìm hiểu về ""hiệu quả của ChatGPT trong giáo dục"" trên Google Scholar, bạn nên lọc kết quả như thế nào?",Lọc các bài viết từ 10 năm trước,Lọc các bài viết trong 2 năm gần nhất,An sinh số quan trọng hơn Sức khỏe số.,Chỉ đọc các bài không có trích dẫn,B,Lọc các bài viết trong 2 năm gần nhất
67,Module 5. Giải quyết vấn đề,5,4,Google Sheets là gì?,Tạo ra nhiều rác thải điện tử từ các thiết bị khai thác.,Một công cụ bảng tính trực tuyến miễn phí của Google,Sử dụng mạng không dây không an toàn để xâm nhập.,Nắm vững các công cụ sản xuất nội dung hiện đại.,B,Một công cụ bảng tính trực tuyến miễn phí của Google
68,Module 5. Giải quyết vấn đề,5,4,"Trong giao diện Google Sheets, các cột được ký hiệu bằng gì?","Số (1, 2, 3...)",Ngôn ngữ của thông tin,"Chữ cái (A, B, C...)","La mã (I, II, III...)",C,"Chữ cái (A, B, C...)"
69,Module 5. Giải quyết vấn đề,5,4,"Để nhập một công thức trong Google Sheets, bạn phải bắt đầu bằng dấu gì?",Dấu chấm (.),Dấu thăng (#),Dấu sao (*),Dấu bằng (=),D,Dấu bằng (=)
70,Module 5. Giải quyết vấn đề,5,4,"Tính năng nào cho phép bạn kéo góc ô để tự động điền tiếp một chuỗi dữ liệu như ""Thứ Hai"", ""Thứ Ba"", ""Thứ Tư""?",Chỉnh sửa video và âm thanh,Conditional Formatting,Autofill (Tự động điền),Formula Suggestion,C,Autofill (Tự động điền)
71,Module 5. Giải quyết vấn đề,5,4,"Để tạo một menu thả xuống với các lựa chọn cố định như ""Đã nộp"", ""Chưa nộp"", bạn nên sử dụng tính năng nào?",Data Validation (Xác thực dữ liệu),Nội dung chỉ dành cho chuyên gia,Đào tạo lại toàn bộ nhân viên.,"5.000.000 đến
66:  10.000.000 đồng",A,Data Validation (Xác thực dữ liệu)
72,Module 5. Giải quyết vấn đề,5,4,Tính năng nào giúp tự động thay đổi định dạng của ô (ví dụ: đổi nền ô sang màu đỏ) khi dữ liệu trong ô đó thỏa mãn một điều kiện nhất định (ví dụ: điểm < 5)?,Khối lượng dữ liệu mang tính tổng hợp để suy luận,Cung cấp bảo hành dài hạn cho tất cả các sản phẩm.,Conditional Formatting (Định dạng theo điều kiện),Để mua các phần mềm và giấy phép bản quyền đắt tiền.,C,Conditional Formatting (Định dạng theo điều kiện)
73,Module 5. Giải quyết vấn đề,5,4,"Để giữ cố định dòng tiêu đề của bảng tính khi cuộn trang, bạn nên sử dụng tùy chọn nào trong menu ""View""?",Filter by values,Full screen,Show formulas,Freeze (Cố định),D,Freeze (Cố định)
