ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnsver,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer
11,Module 4. An toàn,4,1,Hãy cho biết lựa chọn nào dưới đây mô tả đầy đủ nhất liên quan đến Web chìm (Deep Web)?,Các kim loại có tính chất hóa học đối kháng nhau và không thể được sử dụng cùng lúc trong một thiết bị.,Bất cứ thứ gì có thể được tìm thấy và lập chỉ mục bởi một công cụ tìm kiếm.,Nội dung không thể tìm thấy bởi một công cụ tìm kiếm mà chỉ có thể truy cập qua hộp tìm kiếm trên trang web đó.,Các trang web chợ đen của kẻ tấn công.,C,Nội dung không thể tìm thấy bởi một công cụ tìm kiếm mà chỉ có thể truy cập qua hộp tìm kiếm trên trang web đó.
12,Module 4. An toàn,4,1,Hãy cho biết tội phạm mạng (Cybercriminals) thực hiện các cuộc tấn công nhằm mục đích gì?,Tần suất xuất hiện,Viết blog cá nhân,Lợi ích tài chính.,Cần thời gian đọc,C,Lợi ích tài chính.
13,Module 4. An toàn,4,1,"Hãy cho biết những đối tượng thuộc ""Script Kiddies"" có đặc điểm gì?","Mật mã học chỉ áp dụng cho văn bản, trong khi steganography có thể dùng cho hình ảnh và âm thanh.",Chỉ quan tâm đến quyền riêng tư của bản thân mà không tôn trọng quyền riêng tư của người khác.,"Thiếu kiến thức về máy tính và mạng, sử dụng phần mềm tấn công tự động tải xuống từ các trang web.","Misinformation được lan truyền qua email, trong khi Disinformation được lan truyền qua mạng xã hội.",C,"Thiếu kiến thức về máy tính và mạng, sử dụng phần mềm tấn công tự động tải xuống từ các trang web."
14,Module 4. An toàn,4,1,Các cuộc tấn công được thực hiện bởi Script Kiddies đòi hỏi mức kỹ năng nào?,Sai sót trong mã lập trình hoặc cài đặt,Công nghệ thực tế ảo tăng cường.,Kỹ năng thấp hoặc không có kỹ năng.,Chia sẻ mọi thông tin của bạn bè,C,Kỹ năng thấp hoặc không có kỹ năng.
15,Module 4. An toàn,4,1,Hãy cho biết các nhà môi giới (Brokers) trong lĩnh vực an ninh mạng thường thực hiện hành vi nào dưới đây?,Làm cho việc lưu trữ dữ liệu trở nên kém an toàn hơn do phải phụ thuộc vào bên thứ ba.,Giảm dung lượng lưu trữ cần thiết cho các loại dữ liệu phức tạp như video và hình ảnh.,Bán kiến thức về một lỗ hổng cho người trả giá cao nhất thay vì báo cáo cho nhà cung cấp.,"Tạo ra các sản phẩm có thể sử dụng được bởi tất cả mọi người, kể cả người khuyết tật.",C,Bán kiến thức về một lỗ hổng cho người trả giá cao nhất thay vì báo cáo cho nhà cung cấp.
16,Module 4. An toàn,4,1,Hãy cho biết thuật ngữ Insiders đề cập đến các mối đe dọa thường xuất phát từ đâu?,Nhân bản vô tính các loài động vật có nguy cơ tuyệt chủng.,Theo dõi và kiểm soát hoạt động trực tuyến của một cá nhân.,"Nhân viên, nhà thầu và đối tác kinh doanh của chính tổ chức.",Hệ thống PKES bị gây nhiễu (jamming) khiến nó tự động mở khóa.,C,"Nhân viên, nhà thầu và đối tác kinh doanh của chính tổ chức."
17,Module 4. An toàn,4,1,Hãy cho biết động cơ chính của Khủng bố mạng (Cyberterrorists) là gì?,Trả thù một tổ chức cụ thể.,Lợi ích tài chính cá nhân.,"Tín hiệu yếu, chập chờn",Hạn chế chia sẻ công khai.,A,Trả thù một tổ chức cụ thể.
18,Module 4. An toàn,4,1,Hactivists thực hiện các cuộc tấn công nhằm mục đích gì?,Đảm bảo công ty tuân thủ tất cả các quy định pháp lý về bảo vệ dữ liệu.,Kẻ tấn công đoán ngẫu nhiên mật khẩu trực tiếp trên trang web đăng nhập.,Đưa ra một tuyên bố chính trị hoặc thúc đẩy một chương trình nghị sự.,Gây ô nhiễm nguồn nước do sử dụng hóa chất trong quá trình khai thác.,C,Đưa ra một tuyên bố chính trị hoặc thúc đẩy một chương trình nghị sự.
19,Module 4. An toàn,4,1,Hãy cho biết tại sao những kẻ tấn công được nhà nước bảo trợ (State-Sponsored Attackers) thuộc loại rất nguy hiểm?,Chỉ quan tâm đến quyền riêng tư của bản thân mà không tôn trọng quyền riêng tư của người khác.,"Mật mã học chỉ áp dụng cho văn bản, trong khi steganography có thể dùng cho hình ảnh và âm thanh.",Có kỹ năng cao và nguồn lực dồi dào của chính phủ để vượt qua hầu hết các biện pháp phòng thủ.,Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.,C,Có kỹ năng cao và nguồn lực dồi dào của chính phủ để vượt qua hầu hết các biện pháp phòng thủ.
20,Module 4. An toàn,4,1,"Kẻ tấn công sử dụng các giao thức, ứng dụng Internet phổ biến và thay đổi hành vi để khiến cuộc tấn công xuất hiện khác nhau ở mỗi lần thực hiện. Hãy chọn đáp án chính xác nhất mô tả cho vấn đề này? ",Đưa ra lời khuyên và giải pháp cho vấn đề của họ.,Một cách để quảng cáo cho nguồn gốc tác phẩm,Sự tinh vi ngày càng cao của các cuộc tấn công. ,Khóa tài khoản tạm thời để tránh bị chỉ trích.,C,Sự tinh vi ngày càng cao của các cuộc tấn công. 
21,Module 4. An toàn,4,1,Hãy cho biết mục đích chính của an ninh thông tin? Chọn đáp án đúng nhất.,Đảm bảo công ty tuân thủ tất cả các quy định pháp lý về bảo vệ dữ liệu.,Chỉ tập trung vào việc mã hóa tất cả dữ liệu để ngăn chặn truy cập trái phép.,Đảm bảo rằng các biện pháp bảo vệ được triển khai đúng cách để chống lại các cuộc tấn công và cung cấp sự bảo vệ ở mức độ cao nhất có thể.,Phục hồi hệ thống nhanh nhất có thể sau khi một cuộc tấn công xảy ra.,C,Đảm bảo rằng các biện pháp bảo vệ được triển khai đúng cách để chống lại các cuộc tấn công và cung cấp sự bảo vệ ở mức độ cao nhất có thể.
22,Module 4. An toàn,4,1,Bộ ba CIA trong an ninh thông tin gồm những yếu tố nào dưới đây? Chọn đáp án đúng nhất.,Kẻ tấn công tìm kiếm định nghĩa của các từ liên quan đến người dùng để đoán mật khẩu.,Thông tin đã được cố tình che giấu và không thể truy cập qua trình duyệt web tiêu chuẩn.,"Tính bí mật (Confidentiality), Tính toàn vẹn (Integrity), Tính sẵn sàng (Availability).",Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.,C,"Tính bí mật (Confidentiality), Tính toàn vẹn (Integrity), Tính sẵn sàng (Availability)."
23,Module 4. An toàn,4,1,Tính toàn vẹn (Integrity) trong an ninh thông tin được thể hiện như thế nào? Chọn đáp án đúng nhất.,Thông tin là chính xác và không bị thay đổi bởi người không được ủy quyền.,"Liên tục gửi tin nhắn không mong muốn, đe dọa hoặc bình luận xúc phạm cá nhân",Một sai sót hoặc điểm yếu cho phép kẻ tấn công vượt qua hàng rào an ninh.,Trả lời email để xác nhận thông tin trước khi thực hiện bất kỳ hành động nào.,A,Thông tin là chính xác và không bị thay đổi bởi người không được ủy quyền.
24,Module 4. An toàn,4,1,Ủy quyền (Authorization) được thể hiện như thế nào? Chọn đáp án đúng nhất.,Cấp phép hoặc chấp thuận cho các tài nguyên công nghệ cụ thể.,Quyền thay đổi dữ liệu của người khác mà không cần sự cho phép.,"Cung cấp việc theo dõi các sự kiện (""dấu vết kiểm toán"").",Sự cạnh tranh từ các công ty sản xuất phim ảnh truyền thống.,A,Cấp phép hoặc chấp thuận cho các tài nguyên công nghệ cụ thể.
25,Module 4. An toàn,4,1,Một điểm yếu trong hệ thống hoặc biện pháp kiểm soát có thể bị một tác nhân khai thác được gọi là gì? Chọn đáp án đúng nhất.,Vulnerability,Dữ liệu năm 2000,Xác định mục tiêu,Threat agent,A,Vulnerability
26,Module 4. An toàn,4,1,Hành động mua bảo hiểm cho chiếc xe tay ga để công ty bảo hiểm gánh chịu tổn thất nếu bị đánh cắp được gọi là gì? Chọn đáp án đúng nhất.,Chuyển giao rủi ro (Risk transference).,Giảm thiểu rủi ro (Risk mitigation).,Chấp nhận rủi ro (Risk acceptance).,Đọc kỹ trước khi gửi để tránh sai sót.,A,Chuyển giao rủi ro (Risk transference).
27,Module 4. An toàn,4,1,Đâu là một phương thức tấn công phổ biến mà tin tặc sử dụng để xâm phạm an ninh thông tin cá nhân?,Quên mật khẩu,Phát tán Malware,Photoshop,Tìm trang web,A,Quên mật khẩu
28,Module 4. An toàn,4,1,Hãy cho biết lựa chọn nào dưới đây là phương pháp tốt nhất để thiết lập bảo mật bằng mật khẩu?,Sử dụng công nghệ như trình quản lý mật khẩu,Tạo ra các mật khẩu dễ nhớ nhưng phức tạp.,"Không, nếu blog đó không ghi rõ ""bản quyền"".",Viết mật khẩu ra giấy và cất ở nơi an toàn.,A,Sử dụng công nghệ như trình quản lý mật khẩu
29,Module 4. An toàn,4,1,"Theo các khuyến nghị bảo mật hiện đại, yếu tố nào sau đây được coi là quan trọng nhất để tạo nên một mật khẩu mạnh?",Độ dài của mật khẩu,Gửi email hàng loạt,Viết hoa chữ cái đầu tiên,Không cần người quản lý,A,Độ dài của mật khẩu
30,Module 4. An toàn,4,1,Cách tiếp cận an toàn nhất đối với một email không mong đợi xuất phát từ một nguồn đáng tin cậy là gì?,Coi đó là một tin nhắn lừa đảo và không bao giờ nhấp vào liên kết trong email.,Trả lời email để xác nhận thông tin trước khi thực hiện bất kỳ hành động nào.,Cảnh cáo và gửi thông báo yêu cầu kỷ luật về địa phương hoặc cơ quan chủ quản,"Lọc thay đổi thứ tự các dòng, còn Sắp xếp chỉ hiển thị dữ liệu thỏa điều kiện",A,Coi đó là một tin nhắn lừa đảo và không bao giờ nhấp vào liên kết trong email.
31,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến Dữ liệu cá nhân (Personal Data)?,Dữ liệu liên quan trực tiếp hoặc gián tiếp đến một cá nhân đã được xác định hoặc có thể được xác định.,"Misinformation là thông tin sai về khoa học, trong khi Disinformation là thông tin sai về chính trị.","Misinformation được lan truyền qua email, trong khi Disinformation được lan truyền qua mạng xã hội.",Các kim loại có tính chất hóa học đối kháng nhau và không thể được sử dụng cùng lúc trong một thiết bị.,A,Dữ liệu liên quan trực tiếp hoặc gián tiếp đến một cá nhân đã được xác định hoặc có thể được xác định.
32,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây không phải là dữ liệu cá nhân?,Nhiệt độ trung bình hàng năm của một thành phố.,"Dữ liệu sinh trắc học như vân tay, khuôn mặt.",Tấn công vật lý vào các thiết bị đầu cuối PoS.,Bắt mọi người phải tuân theo văn hóa của số đông,A,Nhiệt độ trung bình hàng năm của một thành phố.
33,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến nhận định: Dữ liệu cá nhân được xem là tài sản vô hình có giá trị?,"Nguồn nguyên liệu cho các hệ thống phân tích, dự đoán, tiếp thị và cá nhân hóa dịch vụ của các công ty.","Misinformation là thông tin sai về khoa học, trong khi Disinformation là thông tin sai về chính trị.",Các kim loại có tính chất hóa học đối kháng nhau và không thể được sử dụng cùng lúc trong một thiết bị.,"Misinformation được lan truyền qua email, trong khi Disinformation được lan truyền qua mạng xã hội.",A,"Nguồn nguyên liệu cho các hệ thống phân tích, dự đoán, tiếp thị và cá nhân hóa dịch vụ của các công ty."
34,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến hành vi đánh cắp danh tính (Identity Theft)?,"Mạo danh người khác để vay tiền, mở tài khoản hoặc thực hiện hành vi phạm pháp.",Trả lời email để xác nhận thông tin trước khi thực hiện bất kỳ hành động nào.,Việc sử dụng các ứng dụng y tế trên điện thoại thông minh để theo dõi sức khỏe.,Cảnh cáo và gửi thông báo yêu cầu kỷ luật về địa phương hoặc cơ quan chủ quản,A,"Mạo danh người khác để vay tiền, mở tài khoản hoặc thực hiện hành vi phạm pháp."
35,Module 4. An toàn,4,2,Thách thức lớn nhất trong việc bảo vệ dữ liệu cá nhân là gì?,Người dùng thiếu nhận thức và thường xuyên chia sẻ công khai thông tin cá nhân.,"Xác thực (Authentication), Ủy quyền (Authorization), Ghi nhận (Accounting).",Giảm giá thành của các sản phẩm mới để người tiêu dùng dễ dàng thay thế đồ cũ.,Khuyến khích người tiêu dùng liên tục mua các sản phẩm mới để thúc đẩy kinh tế.,A,Người dùng thiếu nhận thức và thường xuyên chia sẻ công khai thông tin cá nhân.
36,Module 4. An toàn,4,2,"Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thu thập dữ liệu cá nhân được đề cập trong nguyên tắc ""Thu thập có mục đích, minh bạch"" là gì?",Chỉ thu thập dữ liệu khi thực sự cần thiết và thông báo rõ mục đích sử dụng cho người dùng.,"Sử dụng tính năng ""Comment"" hoặc ""Suggesting"" để đề xuất sửa đổi và tag người liên quan",Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.,Tăng cường khả năng lưu trữ dữ liệu trên các thiết bị cá nhân như điện thoại và máy tính.,A,Chỉ thu thập dữ liệu khi thực sự cần thiết và thông báo rõ mục đích sử dụng cho người dùng.
37,Module 4. An toàn,4,2,Hãy cho biết người dùng có quyền gì đối với dữ liệu cá nhân. Chọn đáp án đúng nhất?,"Quyền biết dữ liệu nào đang được lưu giữ, yêu cầu chỉnh sửa, xóa bỏ và từ chối chia sẻ.",Thông tin đã được cố tình che giấu và không thể truy cập qua trình duyệt web tiêu chuẩn.,Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.,Việc tái chế một sản phẩm lại tốn nhiều năng lượng hơn là sản xuất một sản phẩm mới.,A,"Quyền biết dữ liệu nào đang được lưu giữ, yêu cầu chỉnh sửa, xóa bỏ và từ chối chia sẻ."
38,Module 4. An toàn,4,2,Hãy cho biết tại sao sử dụng mật khẩu yếu lại nguy hiểm?,Dễ bị kẻ tấn công phá vỡ thông qua các kỹ thuật như tấn công từ điển hoặc tấn công vét cạn.,Thông tin đã được cố tình che giấu và không thể truy cập qua trình duyệt web tiêu chuẩn.,Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.,"Sử dụng tính năng ""Comment"" hoặc ""Suggesting"" để đề xuất sửa đổi và tag người liên quan",A,Dễ bị kẻ tấn công phá vỡ thông qua các kỹ thuật như tấn công từ điển hoặc tấn công vét cạn.
39,Module 4. An toàn,4,2,Kỹ thuật bẻ khóa ngoại tuyến (offline cracking) hoạt động như thế nào?,Kẻ tấn công đánh cắp tệp mã hóa mật khẩu và sử dụng máy tính của mình để so khớp các mã hóa ứng viên.,Các kim loại có tính chất hóa học đối kháng nhau và không thể được sử dụng cùng lúc trong một thiết bị.,"Misinformation là thông tin sai về khoa học, trong khi Disinformation là thông tin sai về chính trị.","Mật mã học chỉ áp dụng cho văn bản, trong khi steganography có thể dùng cho hình ảnh và âm thanh.",A,Kẻ tấn công đánh cắp tệp mã hóa mật khẩu và sử dụng máy tính của mình để so khớp các mã hóa ứng viên.
40,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ liên quan đến Tấn công từ điển (Dictionary attack)?,Kẻ tấn công tạo mã hóa của các từ điển thông thường và so sánh với tệp mã hóa bị đánh cắp.,Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.,Giảm dung lượng lưu trữ cần thiết cho các loại dữ liệu phức tạp như video và hình ảnh.,Kẻ tấn công tìm kiếm định nghĩa của các từ liên quan đến người dùng để đoán mật khẩu.,A,Kẻ tấn công tạo mã hóa của các từ điển thông thường và so sánh với tệp mã hóa bị đánh cắp.
41,Module 4. An toàn,4,2,Social engineering dựa vào yếu tố nào để thực hiện cuộc tấn công?,Sự thao túng khéo léo của kẻ tấn công đối với bản chất con người để thuyết phục nạn nhân hành động.,"Mật mã học chỉ áp dụng cho văn bản, trong khi steganography có thể dùng cho hình ảnh và âm thanh.","Misinformation được lan truyền qua email, trong khi Disinformation được lan truyền qua mạng xã hội.",Các kim loại có tính chất hóa học đối kháng nhau và không thể được sử dụng cùng lúc trong một thiết bị.,A,Sự thao túng khéo léo của kẻ tấn công đối với bản chất con người để thuyết phục nạn nhân hành động.
42,Module 4. An toàn,4,2,Nguyên tắc khẩn cấp trong kỹ thuật Social engineering được sử dụng để làm gì?,Thuyết phục nạn nhân rằng cần phải hành động ngay lập tức để tránh hậu quả tiêu cực.,Thông tin đã được cố tình che giấu và không thể truy cập qua trình duyệt web tiêu chuẩn.,Ngăn chặn các email lừa đảo và thư rác trước khi chúng đến hộp thư của người dùng.,Giảm dung lượng lưu trữ cần thiết cho các loại dữ liệu phức tạp như video và hình ảnh.,A,Thuyết phục nạn nhân rằng cần phải hành động ngay lập tức để tránh hậu quả tiêu cực.
43,Module 4. An toàn,4,2,Hãy cho biết Spear phishing có đặc điểm gì?,Spear phishing nhắm mục tiêu vào những người dùng cụ thể với các email được tùy chỉnh.,Ngăn chặn các email lừa đảo và thư rác trước khi chúng đến hộp thư của người dùng.,Thông tin đã được cố tình che giấu và không thể truy cập qua trình duyệt web tiêu chuẩn.,Tăng cường khả năng lưu trữ dữ liệu trên các thiết bị cá nhân như điện thoại và máy tính.,A,Spear phishing nhắm mục tiêu vào những người dùng cụ thể với các email được tùy chỉnh.
44,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Typo squatting?,Kẻ tấn công mua các tên miền có cách viết tương tự với các trang web thực tế để lừa người dùng gõ sai.,Các kim loại có tính chất hóa học đối kháng nhau và không thể được sử dụng cùng lúc trong một thiết bị.,"Misinformation là thông tin sai về khoa học, trong khi Disinformation là thông tin sai về chính trị.","Misinformation được lan truyền qua email, trong khi Disinformation được lan truyền qua mạng xã hội.",A,Kẻ tấn công mua các tên miền có cách viết tương tự với các trang web thực tế để lừa người dùng gõ sai.
45,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ Dumpster diving?,"Lục lọi các thùng rác để tìm thông tin hữu ích như lịch, sơ đồ tổ chức, danh bạ điện thoại.",Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.,"Sử dụng tính năng ""Comment"" hoặc ""Suggesting"" để đề xuất sửa đổi và tag người liên quan",Thông tin đã được cố tình che giấu và không thể truy cập qua trình duyệt web tiêu chuẩn.,A,"Lục lọi các thùng rác để tìm thông tin hữu ích như lịch, sơ đồ tổ chức, danh bạ điện thoại."
46,Module 4. An toàn,4,2,Người dùng thực hiện hành động nào dưới đây để chống lại Shoulder surfing?,Che chắn bàn phím khi nhập thông tin nhạy cảm như mã PIN hoặc mật khẩu ở nơi công cộng.,Kẻ tấn công tìm kiếm định nghĩa của các từ liên quan đến người dùng để đoán mật khẩu.,Tải tất cả dữ liệu của mình lên đám mây để giải phóng dung lượng trên thiết bị cá nhân.,Giảm dung lượng lưu trữ cần thiết cho các loại dữ liệu phức tạp như video và hình ảnh.,A,Che chắn bàn phím khi nhập thông tin nhạy cảm như mã PIN hoặc mật khẩu ở nơi công cộng.
47,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ cryptography?,Biến đổi thông tin thành một dạng an toàn để người không được ủy quyền không thể truy cập.,Thông tin đã được cố tình che giấu và không thể truy cập qua trình duyệt web tiêu chuẩn.,Chỉ quan tâm đến quyền riêng tư của bản thân mà không tôn trọng quyền riêng tư của người khác.,"Sử dụng tính năng ""Comment"" hoặc ""Suggesting"" để đề xuất sửa đổi và tag người liên quan",A,Biến đổi thông tin thành một dạng an toàn để người không được ủy quyền không thể truy cập.
48,Module 4. An toàn,4,2,Hãy cho biết điểm khác nhau cơ bản giữa cryptography và steganography là gì?,"Mật mã học xáo trộn thông điệp, trong khi steganography ẩn đi sự tồn tại của thông điệp.",Kẻ tấn công tìm kiếm định nghĩa của các từ liên quan đến người dùng để đoán mật khẩu.,"Tạo ra các sản phẩm có thể sử dụng được bởi tất cả mọi người, kể cả người khuyết tật.",Giảm dung lượng lưu trữ cần thiết cho các loại dữ liệu phức tạp như video và hình ảnh.,A,"Mật mã học xáo trộn thông điệp, trong khi steganography ẩn đi sự tồn tại của thông điệp."
49,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật ngữ ciphertext?,Dữ liệu đã được mã hóa.,Nhận dạng hình ảnh.,Sự nổi tiếng của tác giả,Xâm nhập mạng máy tính.,A,Dữ liệu đã được mã hóa.
50,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến thuật toán mật mã đối xứng (symmetric cryptographic algorithms)?,Sử dụng cùng một khóa duy nhất để mã hóa và giải mã.,Sử dụng một cặp khóa công khai và khóa riêng tư.,Chỉ có thể mã hóa dữ liệu mà không thể giải mã.,"Tạo ra một ""dấu vân tay kỹ thuật số"" của dữ liệu.",A,Sử dụng cùng một khóa duy nhất để mã hóa và giải mã.
51,Module 4. An toàn,4,2,Hãy cho biết điểm yếu của thuật toán mã hóa đối xứng là gì?,Khó khăn trong việc phân phối và duy trì một khóa đơn an toàn giữa nhiều người dùng.,Làm cho việc lưu trữ dữ liệu trở nên kém an toàn hơn do phải phụ thuộc vào bên thứ ba.,Thông tin đã được cố tình che giấu và không thể truy cập qua trình duyệt web tiêu chuẩn.,Giảm dung lượng lưu trữ cần thiết cho các loại dữ liệu phức tạp như video và hình ảnh.,A,Khó khăn trong việc phân phối và duy trì một khóa đơn an toàn giữa nhiều người dùng.
52,Module 4. An toàn,4,2,Hãy cho biết kỹ thuật mã hóa bất đối xứng (asymmetric cryptography) sử dụng loại khóa nào để mã hóa một thông điệp trước khi gửi cho bên nhận?,Khóa công khai (public key) của người nhận.,Khóa riêng tư (private key) của người gửi.,Khóa riêng tư (private key) của người nhận.,Khóa công khai (public key) của người gửi.,A,Khóa công khai (public key) của người nhận.
53,Module 4. An toàn,4,2,Hãy cho biết lựa chọn nào dưới đây mô tả chính xác và đầy đủ nhất liên quan đến chữ ký số (digital signature)?,"Xác minh người gửi, ngăn người gửi từ chối tin nhắn và chứng minh tính toàn vẹn của tin nhắn.",Chỉ quan tâm đến quyền riêng tư của bản thân mà không tôn trọng quyền riêng tư của người khác.,Tăng cường khả năng lưu trữ dữ liệu trên các thiết bị cá nhân như điện thoại và máy tính.,"Mật mã học chỉ áp dụng cho văn bản, trong khi steganography có thể dùng cho hình ảnh và âm thanh.",A,"Xác minh người gửi, ngăn người gửi từ chối tin nhắn và chứng minh tính toàn vẹn của tin nhắn."
54,Module 4. An toàn,4,2,Bên gửi sử dụng loại khóa nào để tạo chữ ký số cho một tài liệu?,Khóa riêng tư của người gửi.,Khóa công khai của người nhận.,Khóa công khai của người gửi.,Khóa riêng tư của người nhận.,A,Khóa riêng tư của người gửi.
